# HCP structure - OPTIMIZED (smaller supercell)
# Composition: {'Al': 0.25, 'Fe': 0.75, 'Ni': 0.0}
# Generated for Assignment 2 - MM309 (Optimized)

432 atoms
3 atom types

0.0 15.75080355 xlo xhi
0.0 27.28119201 ylo yhi
0.0 25.72095449 zlo zhi

Masses

1 26.9815  # Al
2 55.8450  # Fe
3 58.6934  # Ni

Atoms # atomic

1 2 0.00000000 0.00000000 0.00000000
2 2 0.00000000 4.54686534 0.00000000
3 2 0.00000000 9.09373067 0.00000000
4 2 0.00000000 13.64059601 0.00000000
5 2 0.00000000 18.18746134 0.00000000
6 2 0.00000000 22.73432668 0.00000000
7 2 2.62513393 0.00000000 0.00000000
8 2 2.62513393 4.54686534 0.00000000
9 2 2.62513393 9.09373067 0.00000000
10 1 2.62513393 13.64059601 0.00000000
11 2 2.62513393 18.18746134 0.00000000
12 2 2.62513393 22.73432668 0.00000000
13 2 5.25026785 0.00000000 0.00000000
14 2 5.25026785 4.54686534 0.00000000
15 2 5.25026785 9.09373067 0.00000000
16 1 5.25026785 13.64059601 0.00000000
17 2 5.25026785 18.18746134 0.00000000
18 2 5.25026785 22.73432668 0.00000000
19 2 7.87540178 0.00000000 0.00000000
20 1 7.87540178 4.54686534 0.00000000
21 2 7.87540178 9.09373067 0.00000000
22 2 7.87540178 13.64059601 0.00000000
23 2 7.87540178 18.18746134 0.00000000
24 2 7.87540178 22.73432668 0.00000000
25 1 10.50053570 0.00000000 0.00000000
26 2 10.50053570 4.54686534 0.00000000
27 2 10.50053570 9.09373067 0.00000000
28 2 10.50053570 13.64059601 0.00000000
29 2 10.50053570 18.18746134 0.00000000
30 2 10.50053570 22.73432668 0.00000000
31 2 13.12566963 0.00000000 0.00000000
32 2 13.12566963 4.54686534 0.00000000
33 2 13.12566963 9.09373067 0.00000000
34 2 13.12566963 13.64059601 0.00000000
35 2 13.12566963 18.18746134 0.00000000
36 2 13.12566963 22.73432668 0.00000000
37 2 1.31256696 2.27343267 2.14341287
38 2 1.31256696 6.82029800 2.14341287
39 1 1.31256696 11.36716334 2.14341287
40 2 1.31256696 15.91402867 2.14341287
41 1 1.31256696 20.46089401 2.14341287
42 1 1.31256696 25.00775934 2.14341287
43 2 3.93770089 2.27343267 2.14341287
44 2 3.93770089 6.82029800 2.14341287
45 1 3.93770089 11.36716334 2.14341287
46 2 3.93770089 15.91402867 2.14341287
47 2 3.93770089 20.46089401 2.14341287
48 2 3.93770089 25.00775934 2.14341287
49 2 6.56283481 2.27343267 2.14341287
50 2 6.56283481 6.82029800 2.14341287
51 2 6.56283481 11.36716334 2.14341287
52 2 6.56283481 15.91402867 2.14341287
53 1 6.56283481 20.46089401 2.14341287
54 2 6.56283481 25.00775934 2.14341287
55 2 9.18796874 2.27343267 2.14341287
56 2 9.18796874 6.82029800 2.14341287
57 2 9.18796874 11.36716334 2.14341287
58 2 9.18796874 15.91402867 2.14341287
59 2 9.18796874 20.46089401 2.14341287
60 2 9.18796874 25.00775934 2.14341287
61 2 11.81310266 2.27343267 2.14341287
62 2 11.81310266 6.82029800 2.14341287
